season,player_club,player_name,games_played,minutes_played,live_ball_scas_p90,dead_ball_taken_p90,dead_ball_scas_p90,dead_ball_gcas_p90,dead_ball_sca_eff_p90,team_dead_ball_taken_pc,corner_taken_pc,free_kick_taken_pc,non_gk_dead_ball_pc,dead_ball_sc_pc,dead_ball_gc_pc,team_dead_ball_scas,team_dead_ball_gcas,team_dead_ball_sc_pc,taker_type,dead_ball_success_rate
2022,Everton,Dwight McNeil,27.8,2502,1.91,5.11,1.29,0.11,0.25244618395303325,0.114,0.351,0.189,0.114,0.462,0.6,78,5,0.108,Starter,0.064
2022,Everton,Demarai Gray,27.9,2511,1.47,6.16,0.9,0.07,0.1461038961038961,0.138,0.425,0.216,0.138,0.321,0.4,78,5,0.108,Starter,0.064
2022,Everton,Alex Iwobi,37.5,3375,2.43,1.55,0.24,0,0.15483870967741933,0.047,0.098,0.011,0.047,0.115,0,78,5,0.108,Starter,0.064
2022,Fulham,Andreas Pereira,29.9,2691,1.91,7.73,1.47,0.17,0.19016817593790425,0.16,0.637,0.231,0.16,0.564,0.556,78,9,0.104,Starter,0.115
2022,Fulham,Willian,23.6,2124,3.01,2.08,0.68,0.13,0.32692307692307693,0.034,0.176,0.04,0.034,0.205,0.333,78,9,0.104,Starter,0.115
2022,Leeds United,Jack Harrison,30.1,2709,2.26,4.35,0.9,0.03,0.20689655172413796,0.086,0.342,0.101,0.086,0.278,0.143,97,7,0.125,Starter,0.072
2022,Leeds United,Sam Greenwood,4.7,423,1.06,9.15,3.83,0.43,0.41857923497267757,0.028,0.131,0.04,0.028,0.186,0.286,97,7,0.125,Starter,0.072
2022,Leeds United,Brenden Aaronson,26.4,2376,2.16,3.22,0.64,0.04,0.19875776397515527,0.056,0.191,0.069,0.056,0.175,0.143,97,7,0.125,Starter,0.072
2022,Leeds United,Marc Roca,25.7,2313,1.32,3.97,0.39,0.04,0.0982367758186398,0.067,0.201,0.147,0.067,0.103,0.143,97,7,0.125,Starter,0.072
2022,Leeds United,Adam Forshaw,5.3,477,1.89,4.15,1.13,0,0.272289156626506,0.014,0.045,0.019,0.014,0.062,0,97,7,0.125,Other,0.072
2022,Leicester City,James Maddison,27.6,2484,2.75,5.14,1.05,0.04,0.20428015564202337,0.108,0.511,0.173,0.108,0.558,0.5,52,2,0.07,Starter,0.038
2022,Liverpool,Trent Alexander-Arnold,32.5,2925,2.49,15.66,1.05,0.06,0.067049808429118771,0.326,0.417,0.195,0.326,0.4,0.222,85,9,0.081,Starter,0.106
2022,Liverpool,Andrew Robertson,28.7,2583,2.06,13.07,0.94,0.14,0.071920428462127,0.241,0.345,0.181,0.241,0.318,0.444,85,9,0.081,Starter,0.106
2022,Liverpool,Kostas Tsimikas,8.6,774,1.4,16.98,1.51,0.12,0.088928150765606589,0.094,0.153,0.064,0.094,0.153,0.111,85,9,0.081,Starter,0.106
2022,Manchester City,Kevin De Bruyne,26.9,2421,4.46,5.95,1.23,0.11,0.20672268907563024,0.121,0.303,0.139,0.121,0.407,0.429,81,7,0.074,Starter,0.086
2022,Manchester City,Riyad Mahrez,21.3,1917,3.47,6.48,0.8,0.09,0.12345679012345678,0.104,0.273,0.094,0.104,0.21,0.286,81,7,0.074,Starter,0.086
2022,Manchester City,Phil Foden,20.5,1845,3.71,2.98,0.44,0,0.1476510067114094,0.046,0.164,0.024,0.046,0.111,0,81,7,0.074,Starter,0.086
2022,Manchester Utd,Bruno Fernandes,36.8,3311.9999999999995,4.46,4.95,0.71,0,0.14343434343434341,0.132,0.423,0.123,0.132,0.464,0,56,3,0.054,Starter,0.054
2022,Manchester Utd,Christian Eriksen,22.8,2052,2.19,4.65,0.75,0.13,0.16129032258064516,0.077,0.316,0.123,0.077,0.304,1,56,3,0.054,Starter,0.054
2022,Manchester Utd,Luke Shaw,28.4,2556,1.76,10.46,0.32,0,0.030592734225621414,0.216,0.194,0.138,0.216,0.161,0,56,3,0.054,Starter,0.054
2022,Newcastle Utd,Kieran Trippier,37.1,3339,2.13,19.25,2.53,0.11,0.13142857142857142,0.492,0.8,0.48,0.492,0.862,0.667,109,6,0.109,Starter,0.055
2022,Nott'ham Forest,Morgan Gibbs-White,33,2970,2.18,5.18,0.82,0.09,0.15830115830115829,0.134,0.734,0.198,0.134,0.466,0.6,58,5,0.099,Starter,0.086
2022,Nott'ham Forest,Renan Lodi,24.6,2214,0.89,7.68,0.24,0,0.03125,0.148,0.117,0.141,0.148,0.103,0,58,5,0.099,Starter,0.086
2022,Southampton,James Ward-Prowse,37.5,3375,1.65,8.77,1.57,0.08,0.1790193842645382,0.243,0.924,0.46,0.243,0.787,0.6,75,5,0.106,Starter,0.067
2022,Tottenham,Son Heung-min,32.1,2889,2.31,3.83,0.84,0.09,0.21932114882506526,0.093,0.409,0.066,0.093,0.45,0.429,60,7,0.066,Starter,0.117
2022,Tottenham,Ivan Perišić,23.4,2106,2.35,9.44,0.68,0.13,0.072033898305084748,0.167,0.33,0.046,0.167,0.267,0.429,60,7,0.066,Starter,0.117
2022,Tottenham,Pedro Porro,12.6,1134,2.3,9.6,0.56,0,0.058333333333333341,0.092,0.118,0.017,0.092,0.117,0,60,7,0.066,Starter,0.117
2022,West Ham,Aaron Cresswell,24.8,2232,1.73,11.61,1.09,0.04,0.093884582256675286,0.222,0.272,0.157,0.222,0.342,0.167,79,6,0.097,Starter,0.076
2022,West Ham,Jarrod Bowen,35.9,3231,1.62,3.04,0.42,0.08,0.13815789473684209,0.084,0.437,0.043,0.084,0.19,0.5,79,6,0.097,Starter,0.076
2022,West Ham,Vladimír Coufal,23.7,2133,1.52,10.97,0.55,0.04,0.050136736554238837,0.2,0,0.063,0.2,0.165,0.167,79,6,0.097,Starter,0.076
2022,Wolves,João Moutinho,19.8,1782,2.47,5.86,0.71,0,0.12116040955631398,0.09,0.184,0.16,0.09,0.23,0,61,1,0.086,Starter,0.016
2022,Wolves,Rúben Neves,33.5,3015,1.64,4.57,0.33,0.03,0.072210065645514215,0.119,0.114,0.334,0.119,0.18,1,61,1,0.086,Starter,0.016
2022,Wolves,Daniel Podence,19.7,1773,2.34,2.59,0.46,0,0.17760617760617761,0.04,0.141,0.023,0.04,0.148,0,61,1,0.086,Starter,0.016
2022,Wolves,Hugo Bueno,14.6,1314,1.51,9.59,0.48,0,0.050052137643378521,0.109,0.097,0.026,0.109,0.115,0,61,1,0.086,Starter,0.016
2021,Arsenal,Bukayo Saka,33.1,2979,3.26,2.93,0.6,0.12,0.20477815699658702,0.073,0.284,0.05,0.073,0.303,0.5,66,8,0.064,Starter,0.121
2021,Arsenal,Martin Ødegaard,30.9,2781,4.17,4.4,0.39,0,0.088636363636363638,0.103,0.149,0.106,0.103,0.182,0,66,8,0.064,Starter,0.121
2021,Arsenal,Cédric Soares,16.5,1485,1.64,11.52,0.55,0.06,0.047743055555555559,0.144,0.149,0.081,0.144,0.136,0.125,66,8,0.064,Starter,0.121
2021,Arsenal,Nicolas Pépé,7.7,693,2.6,4.94,1.17,0,0.23684210526315785,0.029,0.149,0.006,0.029,0.136,0,66,8,0.064,Starter,0.121
2021,Aston Villa,John McGinn,34.3,3086.9999999999995,2.1,3.99,0.61,0.03,0.15288220551378445,0.096,0.265,0.182,0.096,0.256,0.125,82,8,0.099,Starter,0.098
2021,Aston Villa,Douglas Luiz,30.2,2718,1.99,6.62,0.7,0.07,0.10574018126888217,0.14,0.291,0.311,0.14,0.256,0.25,82,8,0.099,Starter,0.098
2021,Aston Villa,Lucas Digne,14.1,1269,2.62,13.62,0.99,0.14,0.072687224669603534,0.135,0.199,0.043,0.135,0.171,0.25,82,8,0.099,Starter,0.098
2021,Brentford,Christian Eriksen,10.4,936,2.5,10.67,2.6,0.48,0.24367385192127461,0.082,0.34,0.137,0.082,0.284,0.455,95,11,0.13,Starter,0.116
2021,Brentford,Mathias Jensen,17.8,1602,2.42,5.67,1.07,0.06,0.1887125220458554,0.075,0.296,0.121,0.075,0.2,0.091,95,11,0.13,Starter,0.116
2021,Brentford,Bryan Mbeumo,32.3,2906.9999999999995,1.64,1.52,0.31,0.03,0.20394736842105263,0.036,0.132,0.063,0.036,0.105,0.091,95,11,0.13,Starter,0.116
2021,Brentford,Charlie Goode,5,450,0.4,14.8,1.4,0,0.094594594594594586,0.055,0,0.022,0.055,0.074,0,95,11,0.13,Other,0.116
2021,Brighton,Pascal Groß,22.6,2034.0000000000002,2.48,9.12,1.64,0.13,0.17982456140350878,0.149,0.5,0.215,0.149,0.44,0.375,84,8,0.097,Starter,0.095
2021,Brighton,Solly March,19.4,1745.9999999999998,2.27,4.54,0.72,0,0.15859030837004404,0.064,0.17,0.045,0.064,0.167,0,84,8,0.097,Starter,0.095
2021,Brighton,Alexis Mac Allister,23.6,2124,2.42,3.31,0.42,0.08,0.12688821752265861,0.057,0.23,0.071,0.057,0.119,0.25,84,8,0.097,Starter,0.095
2021,Burnley,Dwight McNeil,34.5,3105,1.8,3.07,0.64,0.06,0.20846905537459284,0.083,0.262,0.212,0.083,0.293,0.222,75,9,0.113,Starter,0.12
2021,Burnley,Ashley Westwood,25.4,2286,1.61,7.2,0.71,0.08,0.098611111111111108,0.144,0.399,0.226,0.144,0.24,0.222,75,9,0.113,Starter,0.12
2021,Burnley,Josh Brownhill,32.8,2951.9999999999995,1.52,2.13,0.55,0.06,0.25821596244131456,0.055,0.12,0.101,0.055,0.24,0.222,75,9,0.113,Starter,0.12
2021,Chelsea,Mason Mount,26.3,2367,3.04,4.3,0.84,0.19,0.19534883720930232,0.08,0.373,0.042,0.08,0.355,0.556,62,9,0.058,Starter,0.145
2021,Chelsea,Marcos Alonso,24.1,2169,2.74,12.16,0.66,0.08,0.054276315789473686,0.208,0.278,0.071,0.208,0.258,0.222,62,9,0.058,Starter,0.145
2021,Chelsea,Ben Chilwell,6,540,1.67,13.33,1.17,0.17,0.087771942985746434,0.057,0.104,0.029,0.057,0.113,0.111,62,9,0.058,Starter,0.145
2021,Chelsea,Reece James,20.7,1863,3.33,11.79,0.34,0.05,0.028837998303647163,0.173,0.062,0.087,0.173,0.113,0.111,62,9,0.058,Starter,0.145
2021,Chelsea,Ross Barkley,2,180,6.5,3.5,1.5,0,0.42857142857142855,0.005,0.029,0,0.005,0.048,0,62,9,0.058,Other,0.145
2021,Crystal Palace,Conor Gallagher,31.6,2844,1.52,4.78,0.76,0,0.15899581589958159,0.097,0.354,0.157,0.097,0.381,0,63,3,0.089,Starter,0.048
2021,Crystal Palace,Luka Milivojević,8.6,774,0.93,5.7,1.16,0,0.20350877192982453,0.032,0.166,0.045,0.032,0.159,0,63,3,0.089,Starter,0.048
2021,Crystal Palace,Eberechi Eze,6.7,603,1.79,4.93,1.19,0.15,0.2413793103448276,0.021,0.091,0.027,0.021,0.127,0.333,63,3,0.089,Starter,0.048
2021,Everton,Demarai Gray,26,2340,1.92,4.08,0.58,0.04,0.14215686274509803,0.08,0.348,0.114,0.08,0.231,0.25,65,4,0.089,Starter,0.062
2021,Everton,Anthony Gordon,25.4,2286,1.5,3.5,0.55,0.08,0.15714285714285717,0.068,0.311,0.092,0.068,0.215,0.5,65,4,0.089,Starter,0.062
2021,Everton,Andros Townsend,16.2,1458,2.41,3.46,0.56,0,0.161849710982659,0.042,0.155,0.066,0.042,0.138,0,65,4,0.089,Starter,0.062
2021,Everton,Lucas Digne,13,1170,1.77,12.38,0.69,0,0.055735056542810975,0.122,0.13,0.07,0.122,0.138,0,65,4,0.089,Starter,0.062
2021,Leeds United,Raphinha,32.4,2916,2.38,5.8,0.77,0,0.13275862068965519,0.132,0.447,0.136,0.132,0.373,0,67,2,0.082,Starter,0.03
2021,Leeds United,Stuart Dallas,32.4,2916,1.42,9.94,0.56,0,0.056338028169014093,0.226,0.312,0.133,0.226,0.269,0,67,2,0.082,Starter,0.03
2021,Leeds United,Jack Harrison,29.3,2637,1.88,1.88,0.24,0,0.1276595744680851,0.039,0.141,0.015,0.039,0.104,0,67,2,0.082,Starter,0.03
2021,Leicester City,James Maddison,27.3,2457,2.38,5.24,0.51,0.04,0.097328244274809156,0.104,0.427,0.151,0.104,0.341,0.333,41,3,0.056,Starter,0.073
2021,Leicester City,Luke Thomas,21.2,1908,0.8,10.9,0.28,0,0.025688073394495414,0.169,0.011,0.038,0.169,0.146,0,41,3,0.056,Starter,0.073
2021,Leicester City,Youri Tielemans,29.2,2628,2.74,3.25,0.17,0,0.052307692307692312,0.069,0.141,0.155,0.069,0.122,0,41,3,0.056,Starter,0.073
2021,Leicester City,Kiernan Dewsbury-Hall,23.4,2106,2.48,2.18,0.21,0.04,0.09633027522935779,0.037,0.141,0.038,0.037,0.122,0.333,41,3,0.056,Starter,0.073
2021,Liverpool,Trent Alexander-Arnold,31.7,2853,3.03,17.29,1.67,0.13,0.096587622903412385,0.366,0.465,0.251,0.366,0.505,0.444,105,9,0.084,Starter,0.086
2021,Liverpool,Andrew Robertson,28.2,2538,2.87,12.62,0.85,0.11,0.067353407290015849,0.238,0.287,0.151,0.238,0.229,0.333,105,9,0.084,Starter,0.086
2021,Liverpool,Kostas Tsimikas,9.7,872.99999999999989,2.68,13.51,1.34,0.1,0.099185788304959291,0.088,0.156,0.03,0.088,0.124,0.111,105,9,0.084,Starter,0.086
2021,Liverpool,James Milner,9.5,855,3.05,6.32,0.84,0.11,0.13291139240506328,0.04,0.05,0.043,0.04,0.076,0.111,105,9,0.084,Other,0.086
2021,Manchester City,Kevin De Bruyne,24.5,2205,4.29,6.9,1.22,0.12,0.17681159420289855,0.12,0.304,0.133,0.12,0.385,0.3,78,10,0.061,Starter,0.128
2021,Manchester City,İlkay Gündoğan,20.6,1854.0000000000002,2.91,3.93,0.68,0,0.17302798982188294,0.057,0.161,0.065,0.057,0.179,0,78,10,0.061,Starter,0.128
2021,Manchester City,Phil Foden,23.6,2124,2.67,4.41,0.55,0.13,0.12471655328798187,0.074,0.206,0.052,0.074,0.167,0.3,78,10,0.061,Starter,0.128
2021,Manchester City,Riyad Mahrez,16.6,1494.0000000000002,3.31,5.96,0.72,0.12,0.12080536912751677,0.07,0.222,0.03,0.07,0.154,0.2,78,10,0.061,Starter,0.128
2021,Manchester Utd,Luke Shaw,17.8,1602,2.53,12.53,1.18,0.06,0.09417398244213887,0.167,0.279,0.047,0.167,0.323,0.167,65,6,0.071,Starter,0.092
2021,Manchester Utd,Bruno Fernandes,34.6,3114,3.32,5.2,0.55,0,0.10576923076923077,0.135,0.345,0.123,0.135,0.292,0,65,6,0.071,Starter,0.092
2021,Manchester Utd,Alex Telles,18.4,1655.9999999999998,1.47,11.52,0.98,0.22,0.085069444444444448,0.159,0.259,0.073,0.159,0.277,0.667,65,6,0.071,Starter,0.092
2021,Newcastle Utd,Matt Ritchie,14.9,1341,1.48,12.28,1.48,0.07,0.12052117263843648,0.143,0.3,0.119,0.143,0.278,0.25,79,4,0.105,Starter,0.051
2021,Newcastle Utd,Matt Targett,16,1440,1.31,13.63,0.94,0.06,0.068965517241379309,0.17,0.225,0.093,0.17,0.19,0.25,79,4,0.105,Starter,0.051
2021,Newcastle Utd,Ryan Fraser,16.3,1467,2.09,2.7,0.61,0.06,0.22592592592592592,0.034,0.181,0.033,0.034,0.127,0.25,79,4,0.105,Starter,0.051
2021,Newcastle Utd,Kieran Trippier,4.8,432,0.42,18.13,1.88,0,0.10369553226696084,0.068,0.094,0.071,0.068,0.114,0,79,4,0.105,Starter,0.051
2021,Norwich City,Billy Gilmour,20.6,1854.0000000000002,1.46,6.31,1.12,0.05,0.17749603803486533,0.094,0.388,0.126,0.094,0.359,0.5,64,2,0.101,Starter,0.031
2021,Norwich City,Milot Rashica,24.8,2232,1.49,3.15,0.56,0.04,0.17777777777777781,0.056,0.261,0.071,0.056,0.219,0.5,64,2,0.101,Starter,0.031
2021,Norwich City,Kieran Dowell,10.1,909,1.88,2.77,0.69,0,0.24909747292418771,0.02,0.097,0.034,0.02,0.109,0,64,2,0.101,Starter,0.031
2021,Southampton,James Ward-Prowse,35.7,3213.0000000000005,1.99,9.24,1.48,0.11,0.16017316017316016,0.237,0.91,0.347,0.237,0.815,0.8,65,5,0.08,Starter,0.077
2021,Tottenham,Son Heung-min,33.4,3006,2.46,6.2,1.05,0.09,0.16935483870967744,0.155,0.813,0.097,0.155,0.686,1,51,3,0.058,Starter,0.059
2021,Watford,Kiko Femenía,23.8,2142,1.39,12.94,0.46,0.04,0.035548686244204021,0.231,0.23,0.116,0.231,0.186,0.2,59,5,0.086,Starter,0.085
2021,Watford,Imran Louza,15.7,1413,1.02,5.35,0.7,0,0.13084112149532709,0.063,0.193,0.159,0.063,0.186,0,59,5,0.086,Starter,0.085
2021,Watford,Tom Cleverley,18,1620,1.22,4.83,0.56,0.06,0.11594202898550726,0.065,0.199,0.108,0.065,0.169,0.2,59,5,0.086,Starter,0.085
2021,Watford,Ken Sema,9.5,855,0.74,2.32,0.95,0.11,0.40948275862068967,0.016,0.056,0.032,0.016,0.153,0.2,59,5,0.086,Starter,0.085
2021,West Ham,Aaron Cresswell,30.3,2727,1.02,11.55,0.66,0.13,0.057142857142857141,0.268,0.255,0.285,0.268,0.303,0.4,66,10,0.086,Starter,0.152
2021,West Ham,Jarrod Bowen,33.1,2979,1.69,3.32,0.48,0.09,0.14457831325301204,0.084,0.425,0.077,0.084,0.242,0.3,66,10,0.086,Starter,0.152
2021,West Ham,Vladimír Coufal,24.5,2205,1.59,12,0.41,0,0.034166666666666665,0.225,0.005,0.072,0.225,0.152,0,66,10,0.086,Starter,0.152
2021,West Ham,Pablo Fornals,31.1,2799,2.77,2.35,0.29,0.03,0.12340425531914892,0.056,0.205,0.021,0.056,0.136,0.1,66,10,0.086,Starter,0.152
2021,Wolves,João Moutinho,33,2970,1.61,5.58,0.67,0.03,0.12007168458781363,0.143,0.458,0.298,0.143,0.512,0.333,43,3,0.063,Starter,0.07
2021,Wolves,Rayan Aït-Nouri,20.3,1827,1.48,10.39,0.39,0.05,0.037536092396535131,0.164,0.173,0.031,0.164,0.186,0.333,43,3,0.063,Starter,0.07
2020,Arsenal,Willian,15.6,1404,2.69,6.6,0.83,0.13,0.12575757575757576,0.078,0.348,0.059,0.078,0.295,1,44,2,0.054,Starter,0.045
2020,Arsenal,Bukayo Saka,28.4,2556,2.5,4.01,0.42,0,0.10473815461346633,0.087,0.304,0.057,0.087,0.273,0,44,2,0.054,Starter,0.045
2020,Aston Villa,Ross Barkley,17,1530,2.59,6.35,1.12,0.06,0.17637795275590554,0.07,0.263,0.046,0.07,0.209,0.125,91,8,0.097,Starter,0.088
2020,Aston Villa,Matt Targett,37.8,3401.9999999999995,1.53,11.16,0.5,0.05,0.044802867383512544,0.275,0.066,0.134,0.275,0.209,0.25,91,8,0.097,Starter,0.088
2020,Aston Villa,Jack Grealish,24.3,2187,4.98,5.1,0.58,0,0.11372549019607843,0.081,0.202,0.084,0.081,0.154,0,91,8,0.097,Starter,0.088
2020,Aston Villa,Bertrand Traoré,25.7,2313,1.67,3.27,0.47,0.04,0.14373088685015289,0.055,0.197,0.086,0.055,0.132,0.125,91,8,0.097,Starter,0.088
2020,Aston Villa,Conor Hourihane,2.5,225,1.6,14.8,1.6,0.4,0.10810810810810811,0.024,0.07,0.037,0.024,0.044,0.125,91,8,0.097,Other,0.088
2020,Brighton,Pascal Groß,27.6,2484,2.68,9.42,1.59,0.11,0.16878980891719747,0.186,0.626,0.192,0.186,0.587,0.5,75,6,0.089,Starter,0.08
2020,Brighton,Leandro Trossard,29,2610,2.76,2.34,0.45,0.1,0.19230769230769232,0.049,0.155,0.067,0.049,0.173,0.5,75,6,0.089,Starter,0.08
2020,Brighton,Solly March,18.6,1674.0000000000002,2.37,10.48,0.43,0,0.041030534351145037,0.139,0.183,0.055,0.139,0.107,0,75,6,0.089,Starter,0.08
2020,Burnley,Ashley Westwood,37.9,3411,1.98,7.44,0.74,0.05,0.099462365591397844,0.22,0.517,0.313,0.22,0.418,0.333,67,6,0.103,Starter,0.09
2020,Burnley,Dwight McNeil,34.1,3069,1.44,4.63,0.76,0.09,0.16414686825053995,0.123,0.424,0.242,0.123,0.388,0.5,67,6,0.103,Starter,0.09
2020,Chelsea,Mason Mount,32.1,2889,3.02,6.2,1.43,0.12,0.23064516129032256,0.143,0.558,0.092,0.143,0.575,0.667,80,6,0.079,Starter,0.075
2020,Chelsea,Ben Chilwell,25.4,2286,1.73,11.69,0.47,0,0.040205303678357569,0.213,0.142,0.106,0.213,0.15,0,80,6,0.079,Starter,0.075
2020,Chelsea,Reece James,26.4,2376,2.27,8.9,0.34,0.04,0.038202247191011236,0.169,0.146,0.061,0.169,0.113,0.167,80,6,0.079,Starter,0.075
2020,Crystal Palace,Andros Townsend,25.1,2259,1.67,4.1,0.76,0.08,0.18536585365853661,0.074,0.371,0.099,0.074,0.358,0.4,53,5,0.086,Starter,0.094
2020,Crystal Palace,Eberechi Eze,28.4,2556,2.11,4.72,0.53,0.07,0.11228813559322035,0.096,0.417,0.099,0.096,0.283,0.4,53,5,0.086,Starter,0.094
2020,Crystal Palace,Luka Milivojević,26.2,2358,1.18,3.78,0.53,0,0.14021164021164023,0.071,0.152,0.182,0.071,0.264,0,53,5,0.086,Starter,0.094
2020,Everton,Gylfi Sigurðsson,25,2250,1.68,5.2,0.92,0.08,0.17692307692307693,0.105,0.359,0.111,0.105,0.359,0.222,64,9,0.091,Starter,0.141
2020,Everton,Lucas Digne,29.8,2682,1.74,11.91,0.6,0.1,0.05037783375314861,0.287,0.263,0.21,0.287,0.281,0.333,64,9,0.091,Starter,0.141
2020,Everton,James Rodríguez,19.6,1764.0000000000002,2.35,7.81,0.77,0.2,0.098591549295774655,0.124,0.347,0.148,0.124,0.234,0.444,64,9,0.091,Starter,0.141
2020,Fulham,Ademola Lookman,30.5,2745,2.69,5.25,0.79,0.07,0.15047619047619049,0.114,0.512,0.1,0.114,0.375,1,64,2,0.082,Starter,0.031
2020,Fulham,Ivan Cavaleiro,27.5,2475,2.07,3.09,0.62,0,0.20064724919093851,0.06,0.256,0.07,0.06,0.266,0,64,2,0.082,Starter,0.031
2020,Fulham,Tom Cairney,8.4,756,2.86,4.52,0.95,0,0.2101769911504425,0.027,0.098,0.054,0.027,0.125,0,64,2,0.082,Starter,0.031
2020,Leeds United,Raphinha,26.2,2358,2.6,5.88,0.99,0.11,0.1683673469387755,0.102,0.406,0.114,0.102,0.366,0.5,71,6,0.078,Starter,0.085
2020,Leeds United,Kalvin Phillips,27,2430,1.52,4.56,0.78,0,0.1710526315789474,0.082,0.249,0.164,0.082,0.296,0,71,6,0.078,Starter,0.085
2020,Leeds United,Jack Harrison,31.6,2844,3.04,1.99,0.25,0.03,0.12562814070351758,0.042,0.166,0.024,0.042,0.113,0.167,71,6,0.078,Starter,0.085
2020,Leicester City,James Maddison,23.3,2097,2.7,6.7,0.94,0,0.14029850746268654,0.115,0.368,0.181,0.115,0.449,0,49,3,0.057,Starter,0.061
2020,Leicester City,Youri Tielemans,37.3,3356.9999999999995,2.57,5.04,0.4,0,0.079365079365079375,0.138,0.467,0.237,0.138,0.306,0,49,3,0.057,Starter,0.061
2020,Leicester City,Marc Albrighton,19.4,1745.9999999999998,3.04,5,0.26,0.1,0.052000000000000005,0.071,0.137,0.025,0.071,0.102,0.667,49,3,0.057,Starter,0.061
2020,Liverpool,Trent Alexander-Arnold,33.7,3033.0000000000005,2.49,14.48,1.01,0.06,0.069751381215469616,0.329,0.412,0.166,0.329,0.486,0.333,70,6,0.066,Starter,0.086
2020,Liverpool,Andrew Robertson,37.6,3384,2.5,13.86,0.61,0.05,0.044011544011544015,0.351,0.463,0.24,0.351,0.329,0.333,70,6,0.066,Starter,0.086
2020,Manchester City,Kevin De Bruyne,22.2,1998,4.59,6.26,1.04,0,0.1661341853035144,0.104,0.352,0.119,0.104,0.383,0,60,3,0.057,Starter,0.05
2020,Manchester City,Riyad Mahrez,21.7,1953,2.9,3.13,0.41,0.05,0.13099041533546327,0.051,0.174,0.031,0.051,0.15,0.333,60,3,0.057,Starter,0.05
2020,Manchester City,Phil Foden,18,1620,2.5,3.5,0.44,0,0.12571428571428572,0.047,0.198,0.008,0.047,0.133,0,60,3,0.057,Starter,0.05
2020,Manchester Utd,Luke Shaw,29.5,2655,2.54,13.08,1.12,0.07,0.085626911314984719,0.272,0.492,0.071,0.272,0.458,0.4,72,5,0.076,Starter,0.069
2020,Manchester Utd,Bruno Fernandes,34.4,3096,3.95,6.4,0.61,0.03,0.0953125,0.155,0.299,0.166,0.155,0.292,0.2,72,5,0.076,Starter,0.069
2020,Manchester Utd,Alex Telles,7.7,693,1.3,13.77,1.3,0.13,0.0944081336238199,0.075,0.142,0.021,0.075,0.139,0.2,72,5,0.076,Starter,0.069
2020,Newcastle Utd,Jonjo Shelvey,29.1,2619,1.34,5.15,0.86,0.14,0.16699029126213591,0.116,0.298,0.283,0.116,0.298,0.571,84,7,0.123,Starter,0.083
2020,Newcastle Utd,Matt Ritchie,15,1350,1.53,9.07,1.13,0.07,0.12458654906284453,0.105,0.236,0.106,0.105,0.202,0.143,84,7,0.123,Starter,0.083
2020,Newcastle Utd,Ryan Fraser,10.3,927.00000000000011,2.04,6.21,1.26,0.1,0.20289855072463769,0.049,0.28,0.032,0.049,0.155,0.143,84,7,0.123,Starter,0.083
2020,Sheffield Utd,John Fleck,28.6,2574,1.78,4.16,0.52,0.03,0.125,0.096,0.359,0.145,0.096,0.326,0.333,46,3,0.082,Starter,0.065
2020,Sheffield Utd,Oliver Norwood,24.7,2223,1.54,5.34,0.57,0,0.10674157303370786,0.107,0.376,0.313,0.107,0.304,0,46,3,0.082,Starter,0.065
2020,Sheffield Utd,John Lundstram,22.6,2034.0000000000002,1.81,3.36,0.22,0.04,0.065476190476190479,0.062,0.147,0.07,0.062,0.109,0.333,46,3,0.082,Starter,0.065
2020,Southampton,James Ward-Prowse,38,3420,1.39,9,1.21,0.18,0.13444444444444445,0.235,0.938,0.361,0.235,0.73,0.875,63,8,0.087,Starter,0.127
2020,Southampton,Ryan Bertrand,28.9,2601,1,12.01,0.38,0,0.031640299750208163,0.239,0.04,0.161,0.239,0.175,0,63,8,0.087,Starter,0.127
2020,Tottenham,Son Heung-min,34.6,3114,2.4,4.48,0.81,0.06,0.18080357142857142,0.11,0.571,0.088,0.11,0.519,0.333,54,6,0.069,Starter,0.111
2020,Tottenham,Gareth Bale,10.2,917.99999999999989,2.55,2.84,0.69,0.1,0.24295774647887322,0.021,0.077,0.017,0.021,0.13,0.167,54,6,0.069,Starter,0.111
2020,West Brom,Matheus Pereira,28.6,2574,2.69,6.43,0.91,0,0.14152410575427685,0.147,0.59,0.284,0.147,0.448,0,58,3,0.103,Starter,0.052
2020,West Brom,Matt Phillips,20.3,1827,1.63,1.77,0.34,0,0.192090395480226,0.029,0.118,0.034,0.029,0.121,0,58,3,0.103,Starter,0.052
2020,West Brom,Darnell Furlong,32.6,2934,0.64,9.05,0.21,0,0.02320441988950276,0.236,0,0.057,0.236,0.121,0,58,3,0.103,Starter,0.052
2020,West Brom,Conor Gallagher,28.1,2529,1.03,2.14,0.25,0.04,0.11682242990654206,0.048,0.188,0.057,0.048,0.121,0.333,58,3,0.103,Starter,0.052
2020,West Ham,Aaron Cresswell,35.2,3168.0000000000005,1.45,12.7,1.25,0.14,0.0984251968503937,0.35,0.521,0.357,0.35,0.494,0.417,89,12,0.109,Starter,0.135
2020,West Ham,Vladimír Coufal,33.9,3051,1.83,10.5,0.38,0,0.03619047619047619,0.279,0,0.095,0.279,0.146,0,89,12,0.109,Starter,0.135
2020,West Ham,Jarrod Bowen,28.5,2565,1.47,2.81,0.42,0.11,0.1494661921708185,0.063,0.353,0.018,0.063,0.135,0.25,89,12,0.109,Starter,0.135
